"共有商品 61 樣，熱賣 9，圖片 61，討論 16，價格異動 6

AMD X4-860K 【四核】3.7G(↑4G)/4M快取/95W/28nm/無內顯, $2680↘$2200 ★
AMD A8-7600【四核】3.1G(↑3.8G)/4M/65W/28nm, $2950 ★
AMD A10-7700K【四核】3.4G(↑3.8G)/4M/95W/28nm, $3890 ★
AMD A10-7800【四核】3.5G(↑3.9G)/4M/65W/28nm, $4250 ★
AMD A10-7850K【四核】3.7G(↑4G)/4M/95W/28nm, $4490 ★ 熱賣



篩選條件：清除 　 　價格：
＄ 以上 ∼
＄ 以下


 
廠牌：

Intel
AMD
腳座：

1150
1155
2011

AM1
AM3
AM3+

FM1
FM2
FM2+




12345678910"
