"共有商品 68 樣，熱賣 17，圖片 68，討論 15，價格異動 27

AMD Bulldozer FX-8150八核 /3.6G(Turbo 4.2G)/125W推土機【紅綠配省50】, $5300 ★
AMD Piledriver FX6300六核/3.5G(Turbo 4.1G)/95W/L3快取8MB, $3850 ★
AMD Piledriver FX8320八核/3.5G(Turbo 4.0G)/125W/L3快取8MB, $4900 ★
AMD Piledriver FX8350八核/4.0G(Turbo 4.2G)/125W/L3快取8MB, $5700 ★

AMD X4-641 四核心 2.8GHz 無內建顯示(B0版), $1950↘$1800 ★
AMD X4-651K(超頻版) 四核心 3.0GHz 無內建顯示, $2250↘$2100 ★
AMD A4-3300 雙核心 2.5GHz+HD6410, $1100↘$1050 ★
AMD A4-3400 雙核心 2.7GHz+HD6410, $1200↘$1150 ★
AMD A6-3500 三核心 2.1GHz+HD6530, $1950 ★ 熱賣
AMD A6-3500三核心 搭 技嘉 A75M-DS2 合購價, $4040 ★ 熱賣
AMD A6-3670K 四核心 2.7GHz+HD6530/不鎖倍頻, $2300↘$2250 ★
AMD A8-3850 四核心 2.9GHz+HD6550, $2600↘$2550 ★
AMD A8-3870K 四核心 3GHz+HD6550/不鎖倍頻, $2700↘$2650 ★

A4-5300 雙核心 3.4G+HD7480D(Turbo 3.6G)/65W/32奈米【紅綠配省50】, $1350 ◆ ★
A6-5400K 雙核心 3.6G+HD7540D(Turbo 3.8G)/65W/32奈米, $2200↘$1999 ◆ ★
A6-5400K 雙核心 搭 技嘉 F2A75M-HD2 主機板 合購價【送威剛8G隨身碟】, $4290 ★ 熱賣
X4-740 四核心 3.2G(Turbo 3.7G)/65W/32奈米/無內建顯示, $2100↘$1999 ★
X4-750K 四核心 3.4G(Turbo 4.0G)/100W/32奈米(超頻)/無內建顯示, $2250↘$2150 ◆ ★
A8-5600K 四核心 3.6G+HD7560D(Turbo 3.9G)/100W/32奈米(超頻), $3300↘$2990 ◆ ★
A10-5700 四核心 3.4G+HD7660D(Turbo 4.0G)/65W/32奈米, $3850↘$3550 ★ 熱賣
A10-5800K 四核心 3.8G+HD7660D(Turbo 4.2G)/100W/32奈米(超頻), $3890↘$3600 ◆ ★
A10-5800K 四核心 搭 技嘉 F2A85X-D3H 主機板 合購價【送威剛8G隨身碟】, $6390 ★ 熱賣



篩選條件：清除


廠牌：

Intel
AMD
腳座：

1155
2011

AM3
AM3+

FM1
FM2




12345678910"
