"共有商品 63 樣，熱賣 8，圖片 62，討論 13，價格異動 26

AMD FX8370E【八核】3.3G(↑4.3G)/95W/L3快取8MB~遊戲三選一, $5890 ★
AMD FX8370【八核】4.0G(↑4.3G)/125W/L3快取8MB~遊戲三選一, $5890 ★
AMD FX9370【八核】4.4G(↑4.7G)/220W/L3快取8MB【含C.M水冷】~遊戲三選一, $8200 ★
AMD FX9590【八核】4.7G(↑5.0G)/220W/L3快取8MB【含C.M水冷】~遊戲三選一, $8800 ★

AMD Sempron 2650【雙核】1.45G/HD8240/1M快取/25W/28nm【紅綠配省$50】, $1000 ◆ ★
AMD Sempron 3850【四核】1.3G/HD8280/2M快取/25W/28nm【紅綠配省$50】, $1150 ◆ ★
AMD Athlon 5150【四核】1.6G/HD8400/2M快取/25W/28nm【紅綠配省$100】, $1470 ◆ ★
AMD Athlon 5350【四核】2.05G/HD8400/2M快取/25W/28nm【紅綠配省$100】, $1790 ◆ ★

AMD A4-4000【雙核】3.0G(↑3.2G)/HD7480D/1M快取/65W/32nm, $1160↘$990 ★ 熱賣
AMD A4-6300【雙核】3.7G(↑3.9G)/HD8370D/1M快取/65W/32nm, $1280↘$1090 ★
AMD A6-6400K【雙核】3.9G(↑4.1G)/HD8470D/1M快取/65W/32nm【紅綠配省$100】, $1830 ★ 熱賣
AMD X4-750K【四核】3.4G(↑4.0G)/4M快取/100W/32nm/無內顯, $2230 ◆ ★
AMD X4-760K【四核】3.8G(↑4.1G)/4M快取/100W/32nm/無內顯, $2550 ★
AMD A8-5600K【四核】3.6G(↑3.9G)/HD7560D/4M快取/100W/32nm ~遊戲三選一, $2570 ◆ ★ 熱賣
AMD A8-6600K【四核】3.9G(↑4.2G)/HD8570D/4M快取/100W/32nm ~遊戲三選一, $2890 ◆ ★
AMD A10-6790K【四核】4.0G(↑4.3G)/HD8670D/4M/【紅綠配省$150】~遊戲三選一, $3760 ★
AMD A10-6800K【四核】4.1G(↑4.4G)/HD8670D/4M/【紅綠配省$150】~遊戲三選一, $4190 ★

AMD A4-7300 【雙核】3.8G(↑4G)/HD8470D/1M快取/65W/32nm, $1280 ★
AMD A6-7400K【雙核】3.5G(↑3.9G)/Radeon R5(256)/1M/65W/28nm【紅綠配省$100】, $2430 ★
AMD X4-860K 【四核】3.7G(↑4G)/4M快取/95W/28nm/無內顯, $2680 ★
AMD A8-7600【四核】3.1G(↑3.8G)/4M/65W/28nm【紅綠配省$100】~遊戲三選一, $3230 ★
AMD A10-7700K【四核】3.4G(↑3.8G)/4M/95W/28nm ~遊戲三選一, $4490 ★
AMD A10-7800【四核】3.5G(↑3.9G)/4M/65W/28nm【紅綠配省$100】~遊戲三選一, $4790 ★
AMD A10-7850K【四核】3.7G(↑4G)/4M/95W/28nm【紅綠配省$250】~遊戲三選一, $5360 ★ 熱賣



篩選條件：清除 　 　價格：
＄ 以上 ∼
＄ 以下


 
廠牌：

Intel
AMD
腳座：

1150
1155
2011

AM1
AM3
AM3+

FM1
FM2
FM2+




12345678910"
