"共有商品 73 樣，熱賣 7，圖片 69，討論 16，價格異動 25

Intel 第四代 I5-4570【四核】3.2GHz(↑3.6GHz)/6M快取/HD4600/84W, $5990↘$5950 ◆ ★
Intel 第四代 R. I5-4590【四核】3.3GHz(↑3.7GHz)/6M快取/HD4600/84W, $6200↘$6090 ★
Intel 第四代 R. I5-4690【四核】3.5GHz(↑3.9GHz)/6M快取/HD4600/84W, $6780↘$6680 ★
Intel 第四代 R. I5-4690K【四核】3.5GHz(↑3.9GHz)/6M快取/HD4600/88W, $7590↘$7300 ◆ ★
Intel 第四代 I7-4770【四核】3.4GHz(↑3.9GHz)/8M快取/HD4600/84W, $9180↘$9150 ◆ ★
Intel 第四代 R. I7-4790【四核】3.6GHz(↑4GHz)/8M快取/HD4600/84W, $9350↘$9250 ★
Intel 第四代 R. I7-4790K【四核】4.0GHz(↑4.4GHz)/8M快取/HD4600/88W, $10590↘$10450 ★

Intel Xeon R. E3-1231 V3【四核】3.4GHz(↑3.8G)/8M快取/無內顯/80W, $7690↘$7600 ★

Intel Core I7-4820K【四核】3.7GHz(↑3.9GHz)/10M快取/130W, $10250 ★
Intel Core I7-4930K【六核】3.4GHz(↑3.9GHz)/12M快取/130W, $18150 ◆ ★
Intel Core I7-4960X【六核】3.6GHz(↑4.0GHz)/15M快取/130W, $31990 ◆ ★

Intel I7-5820K (2011腳位/Haswell-E)【六核】3.3GHz(↑3.8GHz)/15M快取/140W, $12900
Intel I7-5930K (2011腳位/Haswell-E)【六核】3.5GHz(↑4.0GHz)/15M快取/140W, $19000
Intel I7-5960X (2011腳位/Haswell-E)【八核】3.0GHz(↑3.3GHz)/20M快取/140W, $32900
INTEL BXTS13A 盒裝原廠風扇 (適用I7-5820K、5930K、5960X), $990

Intel Xeon E5-2620 V2【六核】2.1GHz(↑2.6GHz)/15M快取/80W, $12590 ★

AMD FX4200【四核】3.3G(↑3.9G)/125W/L3快取8MB【紅綠配省$160】, $2350 ★ 熱賣
AMD FX4300【四核】3.8G(↑4.0G)/95W/L3快取4MB【紅綠配省$60】, $2420 ★
AMD FX6300【六核】3.5G(↑4.1G)/95W/L3快取8MB, $3300 ★
AMD FX8320【八核】3.5G(↑4.0G)/125W/L3快取8MB, $4550 ★
AMD FX8350【八核】4.0G(↑4.2G)/125W/L3快取8MB, $5670 ★
AMD FX9370無風扇版本【八核】4.4G(↑4.7G)/220W/L3快取8MB, $7650 ★

AMD Sempron 2650【雙核】1.45G/HD8240/1M快取/25W/28nm, $1000 ◆ ★
AMD Sempron 3850【四核】1.3G/HD8280/2M快取/25W/28nm, $1150 ◆ ★
AMD Athlon 5150【四核】1.6G/HD8400/2M快取/25W/28nm, $1470 ◆ ★
AMD Athlon 5350【四核】2.05G/HD8400/2M快取/25W/28nm, $1790 ◆ ★

AMD X2-340【雙核】3.2G(↑3.6G)/1M快取/65W/32nm/無內顯, $1180 ◆ ★
AMD X2-370K【雙核】4.0G(↑4.2G)/1M快取/65W/32nm/無內顯, $1390 ◆ ★
AMD A4-4000【雙核】3.0G(↑3.2G)/HD7480D/1M快取/65W/32nm, $1160 ★ 熱賣
AMD A4-4000【雙核】 + 華碩 A78M-A/M-ATX/1A1D1H/U3S6/前U3/全固(現省150元), $2600 ★ 熱賣
AMD A4-4020【雙核】3.2G(↑3.4G)/HD7480D/1M快取/65W/32nm, $1220 ★
AMD A4-6300【雙核】3.7G(↑3.9G)/HD8370D/1M快取/65W/32nm, $1280 ★
AMD A4-6300【雙核】3.7G + 華碩 A78M-A/M-ATX/1A1D1H/前U3/全固(現省200元), $2670 ★
AMD A6-6400K【雙核】3.9G(↑4.1G)/HD8470D/1M快取/65W/32nm, $1830 ★
AMD X4-750K【四核】3.4G(↑4.0G)/4M快取/100W/32nm/無內顯, $2230 ◆ ★
AMD X4-750K【四核】3.4G + 華碩 A78M-A/M-ATX/1A1D1H/前U3/全固(現省200元), $3620 ★
AMD X4-750K【四核】3.4G + GA-F2A78M-DS2/M-ATX/1A1D/U3S6/前U3/全固/4年, $3550 ★
AMD X4-760K【四核】3.8G(↑4.1G)/4M快取/100W/32nm/無內顯, $2550 ★
AMD A8-5600K【四核】3.6G(↑3.9G)/HD7560D/4M快取/100W/32nm, $2920 ◆ ★
AMD A8-6600K【四核】3.9G(↑4.2G)/HD8570D/4M快取/100W/32nm, $3240 ◆ ★
AMD A10-6790K【四核】4.0G(↑4.3G)/HD8670D/4M快取/100W/32nm, $3900 ★
AMD A10-6800K【四核】4.1G(↑4.4G)/HD8670D/4M快取/100W/32nm, $4450 ★

AMD A6-7400K【雙核】3.5G(↑3.9G)/Radeon R5(256)/1M/65W/28nm, $2430 ★
AMD A8-7600【四核】3.1G(↑3.8G)/Radeon R7(384)/4M/65W/28nm, $3360 ★
AMD A10-7700K【四核】3.4G(↑3.8G)/Radeon R7(384)/4M/95W/28nm, $4780 ★
AMD A10-7800【四核】3.5G(↑3.9G)/Radeon R7(512)/4M/65W/28nm, $5100 ★
AMD A10-7850K【四核】3.7G(↑4G)/Radeon R7(512)/4M快取/95W/28nm, $5410 ★ 熱賣



篩選條件：清除 　 　價格：
＄ 以上 ∼
＄ 以下


 
廠牌：

Intel
AMD
腳座：

1150
1155
2011

AM1
AM3
AM3+

FM1
FM2
FM2+




12345678910"
