"共有商品 76 樣，熱賣 19，圖片 76，討論 26，價格異動 6

AMD A6-5400K【雙核】3.6G(Turbo 3.8G) + 威剛 4G DDR3-1600 合購價, $2840 ◆ ★
AMD A6-6400K【雙核】3.9G(Turbo 4.1G)/HD8470D/1M快取/65W/32奈米, $2099 ★
AMD A6-6400K【雙核】3.9G(Turbo 4.1G) + 威剛 4G DDR3-1600 合購價, $3060 ★
AMD X4-740【四核】3.2G(Turbo 3.7G)/4M快取/65W/32奈米/無內顯, $2040 ★
AMD X4-750K【四核】3.4G(Turbo 4.0G)/4M快取/100W/32奈米/無內顯, $2200 ◆ ★
AMD X4-750K【四核】3.4G(Turbo 4.0G) + 威剛 4G DDR3-1600 合購價, $3160 ◆ ★ 熱賣
AMD X4-760K【四核】3.8G(Turbo 4.1G)/4M快取/100W/32奈米/無內顯, $2589 ★
AMD X4-760K【四核】3.8G(Turbo 4.1G) + 威剛 4G DDR3-1600 合購價, $3540 ★
AMD A8-5600K【四核】3.6G(Turbo 3.9G)/HD7560D/4M快取/100W/32奈米, $2900 ◆ ★ 熱賣
AMD A8-5600K【四核】3.6G(Turbo 3.9G) + 威剛 4G DDR3-1600 合購價, $3820 ◆ ★ 熱賣
AMD A8-6600K【四核】3.9G(Turbo 4.2G)/HD8570D/4M快取/100W/32奈米, $3269 ◆ ★
AMD A8-6600K【四核】3.9G(Turbo 4.2G) + 威剛 4G DDR3-1600 合購價, $4230 ★
AMD A10-5700【四核】3.4G(Turbo 4.0G)/HD7660D/4M快取/65W/32奈米, $3630 ★
AMD A10-5700【四核】3.4G(Turbo 4.0G) + 威剛 4G DDR3-1600 合購價, $4590 ★
AMD A10-5800K【四核】3.8G(Turbo 4.2G)/HD7660D/4M快取/100W/32奈米, $3760 ◆ ★
AMD A10-5800K【四核】3.8G(Turbo 4.2G) + 威剛 4G DDR3-1600 合購價, $4650 ◆ ★ 熱賣
AMD A10-6790K【四核】4.0G(Turbo 4.3G)/HD8670D/4M快取/100W/32奈米, $3969 ★
AMD A10-6790K【四核】4.0G(Turbo 4.3G) + 威剛 4G DDR3-1600 合購價, $4930 ★
AMD A10-6800K【四核】4.1G(Turbo 4.4G)/HD8670D/4M快取/100W/32奈米, $4489 ★
AMD A10-6800K【四核】4.1G(Turbo 4.4G) + 威剛 4G DDR3-1600 合購價, $5390 ★

AMD A10-7850K【四核】3.7G(Turbo 4G)/Radeon R7(512)/4M快取/95W/28奈米, $5429 ★ 熱賣



篩選條件：清除

 
廠牌：

Intel
AMD
腳座：

1150
1155
2011

AM3
AM3+

FM1
FM2
FM2+




12345678910"
