"共有商品 60 樣，熱賣 13，圖片 60，討論 12，價格異動 14

AMD AM3 AthlonII X3-455三核/3.3G/95W/45nm/L2 Cache 512KB*3 【紅綠配省50】, $1950 ★
AMD AM3 AthlonII X3-405E(散裝含風扇)三核/2.3G/45W/45nm/L2 Cache 512KB*3, $1680↘$1350 ★ 熱賣
AMD AM3 AthlonII X3-415E(散裝含風扇)三核/2.5G/45W/45nm/L2 Cache 512KB*3, $1750↘$1500 ★
AMD AM3 AthlonII X4-615E(散裝含風扇)/2.5G/45W/512KB*4(C3版)低供耗, $2100 ★
AMD AM3 AthlonII X4-640四核/3.0G/95W/512KB*4(C3版), $1999↘$1950 ★
AMD AM3 PhenomII 四核X4-965黑盒/3.4G/C3版 【紅綠配省50】, $2700 ★ 熱賣

AMD Bulldozer FX-4100四核 /3.6G(Turbo 3.8G)/95W推土機 【紅綠配省200】, $3050 ★
AMD Bulldozer FX-4170四核 /4.2G(Turbo 4.3G)/125W推土機 【紅綠配省200】, $3600 ★
AMD Bulldozer FX-6100六核 /3.3G(Turbo 3.9G)/95W推土機 【紅綠配省200】, $3400 ★
AMD Bulldozer FX-6100六核 搭 JetRam 4G-1600 合購價, $3688 ★ 熱賣
AMD Bulldozer FX-6200六核 /3.8G(Turbo 4.2G)/125W推土機【紅綠配省100】, $3950 ★
AMD Bulldozer FX-8120八核 /3.1G(Turbo 4G)/125W推土機 【紅綠配省150】, $4550 ★
AMD Bulldozer FX-8150八核 /3.6G(Turbo 4.2G)/125W推土機 【紅綠配省100】, $5400 ★
AMD Piledriver FX6300六核/3.5G(Turbo 4.1G)/95W/L3外取8MB 【紅綠配省150】, $4000 ★
AMD Piledriver FX8320八核/3.5G(Turbo 4.0G)/125W/L3外取8MB 【紅綠配省150】, $5050 ★
AMD Piledriver FX8320八核 搭 JetRam 4G-1600 合購價, $5450 ★
AMD Piledriver FX8350八核/4.0G(Turbo 4.2G)/125W/L3外取8MB 【紅綠配省200】, $5850 ★
AMD Piledriver FX8350八核 搭 JetRam 4G-1600 合購價, $6199 ★

AMD X4-641 四核心 2.8GHz 無內建顯示(B0版) 【紅綠配省100】, $1950 ★ 熱賣
AMD X4-651K(超頻版) 四核心 3.0GHz 無內建顯示 【紅綠配省100】, $2250 ★
AMD X4-651K(超頻版) 四核心 搭 技嘉 A75-DS3P 合購價, $4640 ★ 熱賣
AMD A4-3300 雙核心 2.5GHz+HD6410 【紅綠配省50】, $1100 ★
AMD A4-3400 雙核心 2.7GHz+HD6410 【紅綠配省50】, $1200 ★
AMD A6-3500 三核心 2.1GHz+HD6530, $1950 ★ 熱賣
AMD A6-3500三核心 搭 技嘉 A75M-DS2 合購價, $4040 ★ 熱賣
AMD A6-3670K 四核心 2.7GHz+HD6530/不鎖倍頻, $2300 ★
AMD A8-3850 四核心 2.9GHz+HD6550, $2600 ★
AMD A8-3870K 四核心 3GHz+HD6550/不鎖倍頻 【紅綠配省150】, $2700 ★

A4-5300 雙核心 3.4G+HD7480D(Turbo 3.6G)/65W/32奈米 【紅綠配省70】, $1400 ◆ ★
A6-5400K 雙核心 3.6G+HD7540D(Turbo 3.8G)/65W/32奈米 【紅綠配省100】, $2200 ◆ ★
A6-5400K 雙核心 搭 JetRam 4G-1600 合購價, $2520 ★ 熱賣
A6-5400K 雙核心 搭 技嘉 F2A75M-HD2 主機板 合購價, $4350↘$4290 ★ 熱賣
X4-740 四核心 3.2G(Turbo 3.7G)/65W/32奈米/無內建顯示 【紅綠配省100】, $2100 ★
X4-750K 四核心 3.4G(Turbo 4.0G)/100W/32奈米(超頻)/無內建顯示 【紅綠配省80】, $2250 ◆ ★
A8-5600K 四核心 3.6G+HD7560D(Turbo 3.9G)/100W/32奈米(超頻) 【紅綠配省200】, $3300 ◆ ★
A8-5600K 四核心搭 JetRam 4G-1600 合購價, $3588 ★ 熱賣
A10-5700 四核心 3.4G+HD7660D(Turbo 4.0G)/65W/32奈米 【紅綠配省150】, $3850 ★
A10-5800K 四核心 3.8G+HD7660D(Turbo 4.2G)/100W/32奈米(超頻) 【紅綠配省200】, $3890 ◆ ★
A10-5800K 四核心搭 JetRam 4G-1600 合購價, $4188 ★ 熱賣
A10-5800K 四核心搭 Intel 330系列 60G合購價, $5578 ★ 熱賣
A10-5800K 四核心 搭 技嘉 F2A85X-D3H 主機板 合購價, $6580 ★ 熱賣



篩選條件：清除


廠牌：

Intel
AMD
腳座：

1155
2011

AM3
AM3+
FM1




12345678910"
