"共有商品 72 樣，熱賣 28，圖片 72，討論 34，價格異動 22

Intel 第四代Core【四核】I7-4770 3.4GHz(Turbo 3.9GHz)/HD4600~整組組裝價~, $9130 ◆ ★ 熱賣
Intel 第四代Core【四核】I7-4770K 3.5GHz(Turbo 3.9GHz)/HD4600, $10400 ◆ ★
Intel 第四代Core【四核】I7-4770K 3.5GHz(Turbo 3.9GHz)/HD4600~整組組裝價~, $10200 ◆ ★

Intel Haswell Xeon E3-1230V3 4C8T/3.3GHz(Turbo 3.7G) /22nm/L3 8Mb, $7650↘$7500 ★

Intel Core【四核】I7-4820K 3.7GHz(Turbo 3.9GHz)/22nm/L3 10Mb, $10300↘$10150 ★
Intel Core【六核】I7-4930K 3.4GHz(Turbo 3.9GHz)/22nm/L3 12Mb, $18500↘$18200 ◆ ★
Intel Core【六核】I7-3970X 3.5GHz(Turbo 4.0GHz)/32nm/L3 15Mb, $31800↘$31000 ◆ ★
Intel Core【六核】I7-4960X 3.6GHz(Turbo 4.0GHz)/22nm/L3 15Mb, $32800↘$31800 ◆ ★

Intel Xeon【六核】E5-2620 2.0GHz(Turbo 2.5GHz)/32nm/L3 15Mb, $12500 ★

AMD AM3【單核】Sempron 145/2.8G/45W/45nm/L2 Cache 1MB, $950 ★
AMD AM3【雙核】Sempron 190/2.5G/45W/45nm/L2 Cache 1MB, $1150 ★ 熱賣
AMD AM3【雙核】AthlonII X2-270/3.4G/65W/45nm/L2 Cache 1MB*2, $1410 ★

AMD【堆土機】FX4200四核/3.3G(Turbo 3.9G)/125W/L3快取8MB, $2299 ★ 熱賣
AMD【堆土機】FX4200四核/3.3G+威剛 4G-1600 合購價, $3150 ★ 熱賣
AMD【打樁機】FX4300四核/3.8G(Turbo 4.0G)/95W/L3快取4MB, $3150 ★
AMD【打樁機】FX4300四核/3.8G+威剛 4G-1600 合購價, $3980 ★ 熱賣
AMD【打樁機】FX4350四核/4.2G(Turbo 4.3G)/125W/L3快取8MB, $3680 ★
AMD【打樁機】FX6300六核/3.5G(Turbo 4.1G)/95W/L3快取8MB, $3200 ★ 熱賣
AMD【打樁機】FX6300六核+威剛 4G-1600 合購價, $4080 ★ 熱賣
AMD【打樁機】FX6350六核/3.9G(Turbo 4.2G)/125W/L3快取8MB, $3990 ★
AMD【打樁機】FX8320八核/3.5G(Turbo 4.0G)/125W/L3快取8MB, $4400 ★
AMD【打樁機】FX8350八核/4.0G(Turbo 4.2G)/125W/L3快取8MB, $5450 ★
AMD【打樁機】FX8350八核+威剛 4G-1600 合購價, $6280 ★ 熱賣
AMD【打樁機】FX9370八核/4.4G(Turbo 4.7G)/220W/L3快取8MB, $10800 ★
AMD【打樁機】FX9590八核/4.7G(Turbo 5.0G)/220W/L3快取8MB ~by order~, $26800 ★

X2-340【雙核】3.2G(Turbo 3.6G)/65W/32奈米/無內顯, $1199 ◆ ★
X2-370K【雙核】4.0G(Turbo 4.2G)/65W/32奈米 /無內顯, $1649 ◆ ★
A4-4000【雙核】3.0G+HD7480D(Turbo 3.2G)/65W/32奈米, $1280 ◆ ★
A4-4000【雙核】+威剛 4G-1600 合購價, $2130 ◆ ★ 熱賣
A4-5300【雙核】3.4G+HD7480D(Turbo 3.6G)/65W/32奈米, $1390 ◆ ★
A4-5300【雙核】+威剛 4G-1600 合購價, $2270 ◆ ★ 熱賣
A6-5400K【雙核】3.6G+HD7540D(Turbo 3.8G)/65W/32奈米, $1880 ◆ ★
A6-5400K【雙核】+威剛 4G-1600 合購價, $2730 ◆ ★ 熱賣
A6-6400K【雙核】3.9G+HD8470D(Turbo 4.1G)/65W/32奈米, $2099 ★
X4-740【四核】3.2G(Turbo 3.7G)/65W/32奈米/無內顯, $2040 ★
X4-750K【四核】3.4G(Turbo 4.0G)/100W/32奈米(超頻)/無內顯, $2200 ◆ ★
X4-750K【四核】+威剛 4G-1600 合購價, $3050 ◆ ★ 熱賣
A8-5600K【四核】3.6G+HD7560D(Turbo 3.9G)/100W/32奈米(超頻), $2900 ◆ ★
A8-5600K【四核】+威剛 4G-1600 合購價, $3750 ◆ ★ 熱賣
A8-6600K【四核】3.9G+HD8570D(Turbo 4.2G)/100W/32奈米(超頻), $3450↘$3269 ◆ ★
A10-5700【四核】3.4G+HD7660D(Turbo 4.0G)/65W/32奈米, $3630 ★
A10-5800K【四核】3.8G+HD7660D(Turbo 4.2G)/100W/32奈米(超頻), $3760 ◆ ★
A10-5800K【四核】+威剛 4G-1600 合購價, $4550 ◆ ★ 熱賣
A10-6800K【四核】4.1G+HD8670D(Turbo 4.4G)/100W/32奈米(超頻), $4489 ★
A10-6800K【四核】+威剛 4G-1600 合購價, $5289 ★ 熱賣



篩選條件：清除

 
廠牌：

Intel
AMD
腳座：

1150
1155
2011

AM3
AM3+

FM1
FM2




12345678910"
