"共有商品 53 樣，熱賣 6，圖片 53，討論 13，價格異動 16

A6-6400K 雙核心 3.9G+HD8470D(Turbo 4.1G)/65W/32奈米 ~加送SimCity遊戲序號卡!, $2279 ★
X4-740 四核心 3.2G(Turbo 3.7G)/65W/32奈米/無內建顯示 ~加送SimCity遊戲序號卡!, $2040 ★
X4-750K 四核心 3.4G(Turbo 4.0G)/100W/32奈米(超頻)/無內建顯示 ~加送SimCity遊戲序號卡!, $2200 ◆ ★
A8-5600K 四核心 3.6G+HD7560D(Turbo 3.9G)/100W/32奈米(超頻) ~加送SimCity遊戲序號卡!, $2900 ◆ ★
A8-6600K 四核心 3.9G+HD8570D(Turbo 4.2G)/100W/32奈米(超頻) ~加送SimCity遊戲序號卡!, $3539 ◆ ★
A10-5700 四核心 3.4G+HD7660D(Turbo 4.0G)/65W/32奈米 ~加送SimCity遊戲序號卡!, $3630 ★
A10-5800K 四核心 3.8G+HD7660D(Turbo 4.2G)/100W/32奈米(超頻) ~加送SimCity遊戲序號卡!, $3660 ◆ ★
A10-6800K 四核心 4.1G+HD8670D(Turbo 4.4G)/100W/32奈米(超頻) ~加送SimCity遊戲序號卡!, $4489 ★



篩選條件：清除

 
廠牌：

Intel
AMD
腳座：

1150
1155
2011

AM3
AM3+

FM1
FM2




12345678910"
