"共有商品 55 樣，熱賣 10，圖片 55，討論 13

AMD X4-651K(超頻版) 四核心 搭 技嘉 A75-DS3P 合購價, $4640 ★ 熱賣
AMD A4-3300 雙核心 2.5GHz+HD6410, $1100 ★
AMD A4-3400 雙核心 2.7GHz+HD6410, $1200 ★
AMD A6-3500 三核心 2.1GHz+HD6530, $1950 ★ 熱賣
AMD A6-3500三核心 搭 技嘉 A75M-DS2 合購價, $4040 ★ 熱賣
AMD A6-3670K 四核心 2.7GHz+HD6530/不鎖倍頻, $2300 ★
AMD A8-3850 四核心 2.9GHz+HD6550, $2600 ★
AMD A8-3870K 四核心 3GHz+HD6550/不鎖倍頻, $2700 ★

A4-5300 雙核心 3.4G+HD7480D(Turbo 3.6G)/65W/32奈米, $1400 ◆ ★
A6-5400K 雙核心 3.6G+HD7540D(Turbo 3.8G)/65W/32奈米, $2200 ◆ ★
A6-5400K 雙核心 搭 技嘉 F2A75M-HD2 主機板 合購價, $4350 ★ 熱賣
X4-740 四核心 3.2G(Turbo 3.7G)/65W/32奈米/無內建顯示, $2100 ★
X4-750K 四核心 3.4G(Turbo 4.0G)/100W/32奈米(超頻)/無內建顯示, $2250 ◆ ★
A8-5600K 四核心 3.6G+HD7560D(Turbo 3.9G)/100W/32奈米(超頻), $3300 ◆ ★
A10-5700 四核心 3.4G+HD7660D(Turbo 4.0G)/65W/32奈米, $3850 ★
A10-5800K 四核心 3.8G+HD7660D(Turbo 4.2G)/100W/32奈米(超頻), $3890 ◆ ★ 熱賣
A10-5800K 四核心 搭 技嘉 F2A85X-D3H 主機板 合購價, $6580 ★ 熱賣



篩選條件：清除


廠牌：

Intel
AMD
腳座：

1155
2011

AM3
AM3+
FM1




12345678910"
